sentiment,stemmed_tokens
1,"['jetblu', 'delet', 'that', 'tweet', 'becaus', 'one', 'of', 'your', 'wonder', 'employe', 'swoop', 'in', 'to', 'help', 'faith', 'restor', 'you', 'are', 'one', 'of', 'the', 'good', 'one']"
1,"['jetblu', 'thank', 'line', 'move', 'quick', 'alreadi', 'done']"
1,"['jetblu', 'their', 'name', 'are', 'both', 'angel', 'serious', 'how', 'cool', 'is', 'that', 'truli', 'fantast', 'servic']"
1,"['jetblu', 'thank', 'you']"
1,"['jetblu', 'thank']"
1,"['jetblu', 'also', 'emerg', 'exit', 'seat', 'and', 'that', 'huge', 'win']"
1,"['jetblu', 'friendli', 'engag', 'person', 'handl', 'clarifi', 'question', 'about', 'baggag', 'fee', 'well', 'and', 'took', 'an', 'interest', 'in', 'what', 'wa', 'do']"
1,"['jetblu', 'hey', 'so', 'dre', 'at', 'seatac', 'check', 'in', 'need', 'rais', 'stat', 'dude', 'gave', 'me', 'amaz', 'custom', 'servic', 'and', 'made', 'me', 'feel', 'valu']"
1,"['jetblu', 'the', 'magic', 'eight', 'ball', 'ha', 'never', 'steer', 'me', 'wrong']"
1,"['jetblu', 'will', 'do', 'thank']"
1,"['jetblu', 'mark', 'th', 'year', 'with', 'new', 'blueman', 'plane', 'design', 'sun', 'sentinel', 'http', 'co', 'sjveelween']"
1,"['jetblu', 'you', 're', 'welcom', 'http', 'co', 'eq']"
1,"['jetblu', 'is', 'the', 'greatest', 'airlin', 'ever', 'truebluepoint', 'jetbluememb']"
1,"['jetblu', 'free', 'wifi', 'on', 'board', 'is', 'the', 'best', 'thing', 'that', 'happen', 'sinc', 'slice', 'bread']"
1,"['jetblu', 'beatriz', 'and', 'susan', 'gate', 'mco']"
1,"['jetblu', 'handl', 'xjare', 'question', 'like', 'social', 'media', 'pro', 'good', 'practic', 'for', 'when', 'our', 'transport', 'system', 'are', 'all', 'run', 'by', 'friendli', 'ai']"
1,"['jetblu', 'it', 'wonder', 'thing']"
1,"['jetblu', 'flight', 'book', 'problem', 'flight', 'for', 'dc', 'visit', 'for', 'easter', 'weekend', 'start', 'difficult', 'but', 'end', 'well', 'with', 'you', 'guy', 'big', 'fan', 'here']"
1,"['jetblu', 'flyfi', 'thank', 'you', 'seattl', 'and', 'udub', 'here', 'we', 'come', 'cameron__ro', 'http', 'co', 'kbhym', 'gkap']"
1,"['jetblu', 'cayman_island', 'know', 'that', 'bar', 'wish', 'wa', 'there', 'now']"
1,"['jetblu', 'had', 'great', 'flight', 'to', 'orlando', 'from', 'hartford', 'few', 'week', 'ago', 'wa', 'great', 'to', 'get', 'out', 'on', 'time', 'and', 'arriv', 'earli']"
1,"['jetblu', 'you', 'guy', 'continu', 'to', 'impress', 'your', 'crew', 'mco', 'gate', 'help', 'our', 'famili', 'with', 'seat', 'issu', 'profession']"
1,"['jetblu', 'love', 'the', 'free', 'wifi', 'and', 'legroom', 'seattlebound']"
1,"['jetblu', 'anyth', 'for', 'you', 'flyfi', 'http', 'co', 'jcediki']"
1,"['jetblu', 'thank']"
1,"['jetblu', 'credit', 'to', 'you', 'for', 'repli', 'll', 'look', 'forward', 'to', 'hope', 'one', 'of', 'those', 'on', 'my', 'flight', 'home', 'tonight']"
1,"['jetblu', 'great', 'flight', 'as', 'alway', 'thank', 'you', 'to', 'the', 'great', 'crew', 'on', 'flight', 'travel', 'jetblu']"
1,"['jetblu', 'you', 're', 'kill', 'me', 'now', 'you', 'got', 'me', 'smitten', 'trueblu']"
1,"['jetblu', 'min', 'respons', 'time', 'impress', 'in', 'it', 'offici', 'trueblu', 'jetblu', 'get', 'social']"
1,"['jetblu', 'thank', 'for', 'listen', 'doesn', 'mean', 'don', 'appreci', 'you']"
1,"['jetblu', 'thank', 'you', 'for', 'incred', 'custom', 'svc', 'from', 'gate', 'to', 'flight', 'mint', 'experi', 'is', 'magic']"
1,"['thank', 'jetblu', 'next', 'up', 'we', 'will', 'see', 'how', 'the', 'slog', 'from', 'jfk', 'to', 'the', 'citi', 'goe']"
1,"['jetblu', 'and', 'huge', 'thank', 'to', 'the', 'crew', 'on', 'flight', 'who', 'flew', 'in', 'to', 'dca', 'from', 'sju', 'monday', 'night', 'in', 'the', 'snow', 'so', 'we', 'could', 'have', 'plane']"
1,"['jetblu', 'plan', 'on', 'it', 'btw', 'excel', 'servic', 'and', 'crew', 'from', 'dca', 'through', 'sju', 'into', 'sxm']"
1,"['jetblu', 'whi', 'ye', 'ye', 'it', 'doe', 'great', 'trip', 'down', 'thank', 'for', 'the', 'lift']"
1,"['jetblu', 'hotspot', 'free', 'wifi', 'make', 'me', 'happi', 'jfk']"
1,"['jetblu', 'gorgeou', 'day', 'hope', 'the', 'flight', 'back', 'tomorrow', 'am', 'is', 'just', 'as', 'pleasant', 'thank']"
1,"['jetblu', 'it', 'okay', 'actual', 'tea', 'kinda', 'guy', 'anyway', 'thank']"
1,"['jetblu', 'it', 'alway', 'pleasur']"
1,"['jetblu', 'thi', 'is', 'love']"
1,"['jetblu', 'final', 'take', 'off', 'la', 'fll', 'sju', 'letsgo']"
1,"['jetblu', 'great', 'trip', 'today', 'thank', 'to', 'the', 'crew', 'fli', 'us', 'home', 'they', 'were', 'fantast', 'http', 'co', 'sk', 'xqaqb']"
1,"['jetblu', 'awe', 'you', 'guy', 'are', 'great', 'can', 'wait', 'to', 'travel', 'with', 'you', 'again', 'soon']"
1,"['jetblu', 'ye', 'announc', 'we', 'will', 'take', 'off', 'you', 're', 'on', 'it', 'thank', 'you']"
1,"['jetblu', 'also', 'thank', 'for', 'your', 'prompt', 'repli', 'realli', 'impress', 'and', 'you', 're', 'not', 'just', 'brush', 'me', 'off', 'much', 'appreci']"
1,"['jetblu', 'it', 'been', 'while', 'sinc', 've', 'angri', 'tweet', 'an', 'airlin', 'appar', 'you', 'read', 'my', 'mind', 'befor', 'could', 'bitch', 'thank', 'you', 'for', 'the', 'credit']"
1,"['jetblu', 'valentinesday', 'email', 'wa', 'on', 'point', 'amp', 'so', 'clever', 'thank', 'for', 'be', 'amaz', 'jetblu', 'loveisintheair', 'http', 'co', 'docmvotwti']"
1,"['jetblu', 'thank', 'you', 'for', 'help', 'and', 'quick', 'respons']"
1,"['jetblu', 'big', 'shoutout', 'to', 'the', 'crew', 'on', 'bo', 'gt', 'jfk', 'amp', 'jfk', 'gt', 'roc', 'amp', 'gate', 'crew', 'at', 'bo', 'amp', 'jfk', 'long', 'day', 'of', 'delay', 'made', 'better', 'by', 'them']"
1,"['jetblu', 'first', 'airlin', 'to', 'use', 'applepay', 'in', 'flight', 'airlin']"
1,"['jetblu', 'thank', 'for', 'have', 'us', 'hang', 'out', 'at', 'tampa', 'airport', 'forev', 'today', 'it', 'realli', 'been', 'an', 'awesom', 'experi']"
1,"['jetblu', 'leopolds_', 'no', 'but', 'my', 'friend', 'in', 'the', 'pictur', 'phillip', 'heller', 'jfk', 'ifc', 'did', 'and', 'he', 'said', 'it', 'wa', 'delici']"
1,"['jetblu', 'awesom', 'thank', 'thank', 'for', 'the', 'quick', 'respons', 'you', 'guy', 'rock']"
1,"['jetblu', 'app', 'just', 'remind', 'me', 'will', 'be', 'fli', 'to', 'fll', 'in', 'week', 'chillycvz', 'thankgood', 'mypompanobeach', 'famili', 'friend', 'sunshin']"
1,"['jetblu', 'just', 'want', 'to', 'say', 'flight', 'attend', 'fitz', 'wa', 'the', 'best', 'tonight', 'on', 'flight', 'bwi', 'bo', 'great', 'guy', 'and', 'made', 'the', 'flight', 'fantast']"
1,"['jetblu', 'is', 'definit', 'my', 'new', 'favorit', 'airlin']"
1,"['jetblu', 'will', 'tri', 'that', 'thank', 'if', 'all', 'els', 'fail', 'will', 'just', 'do', 'the', 'old', 'fashion', 'method', 'tomorrow', 'morn']"
1,"['jetblu', 'thank', 'you', 'for', 'your', 'excel', 'custom', 'servic', 'resolv', 'issu', 'quickli']"
1,"['jetblu', 'that', 'great', 'thank', 'you']"
1,"['jetblu', 'agre', 'if', 'onli', 'there', 'wa', 'frequent', 'tweeter', 'discount', 'so', 'could', 'fli', 'to', 'see', 'more', 'friend', 'tinman', 'ironman', 'meggersrock']"
1,"['jetblu', 'philli', 'lost', 'and', 'read', 'program', 'our', 'custom', 'get', 'hot', 'tea', 'great', 'crewmemb', 'top', 'notch', 'info', 'amp', 'now', 'book', 'http', 'co', 'ragncw', 'bk']"
1,"['jetblu', 'and', 'we', 'are', 'glad', 'to', 'see', 'what', 'is', 'go', 'on', 'and', 'fix', 'professorpaul', 'pleas', 'dm', 'me', 'your', 'confirm', 'so', 'we', 'can', 'check']"
1,"['jetblu', 'will', 'call', 'thank', 'you']"
1,"['jetblu', 'still', 'love', 'you', 'guy', 'but', 'get', 'me', 'to', 'vega', 'alreadi']"
1,"['jetblu', 'gari', 'who', 'is', 'serv', 'us', 'at', 'fll', 'airport', 'counter', 'is', 'realli', 'true', 'blue', 'make', 'me', 'feel', 'at', 'home', 'even', 'when', 'jetblu', 'flight', 'is', 'delayedl']"
1,"['jetblu', 'tri', 'again', 'love', 'custom', 'servic', 'thank', 'you']"
1,"['jetblu', 'so', 'happi', 'you', 'can', 'accommod', 'peanut', 'treenut', 'allergi', 'on', 'flight', 'st', 'onlin', 'cover', 'from', 'air', 'provid']"
1,"['jetblu', 'professorpaul', 'alway', 'happi', 'to', 'help']"
1,"['jetblu', 'we', 'have', 'just', 'land', 'thank', 'you', 'anyway', 'btw', 'flight', 'staff', 'on', 'flight', 'were', 'wonder', 'despit', 'their', 'full', 'day', 'and', 'heavi', 'load']"
1,"['jetblu', 'ceo', 'battl', 'to', 'appeas', 'passeng', 'and', 'wall', 'street', 'http', 'co', 'uy', 'uegx', 'http', 'co', 'vjfv', 'ksgcq']"
1,"['jetblu', 'vincenzolandino', 'cbarrow', 'you', 'take', 'to', 'me', 'place', 'unit', 'simpli', 'can', 'like', 'non', 'stop', 'to', 'st', 'lucia']"
1,"['jetblu', 'thi', 'make', 'me', 'happi', 'hope', 'these', 'aren', 'empti', 'promis']"
1,"['jetblu', 'we', 'don', 'need', 'anybodi', 'els']"
1,"['jetblu', 'thank']"
1,"['first', 'base', 'alreadi', 'like', 'your', 'style', 'jetblu']"
1,"['jetblu', 'love', 'travel', 'with', 'jetblu', 'cant', 'wait', 'to', 'go', 'to', 'pari', 'oui', 'oui', 'nyc', 'wa', 'awesomee']"
1,"['jetblu', 'thank']"
1,"['jetblu', 'thank', 'for', 'the', 'upgrad', 'so', 'far', 'so', 'good', 'keepitup', 'http', 'co', 'bkmfey', 'qol']"
1,"['jetblu', 'cinziannap', 'thank', 'you', 'like', 'the', 'quick', 'respons', 'on', 'twitter']"
1,"['jetblu', 'thi', 'could', 'be', 'the', 'begin', 'of', 'blueti', 'relationship']"
1,"['jetblu', 'haha', 'you', 're', 'do', 'everyth', 'right', 'don', 'chang', 'thing', 'slash', 'thi', 'twitter', 'engag', 'just', 'make', 'you', 'even', 'cooler', 'bestairlin']"
1,"['jetblu', 'thank', 'you', 'just', 'sent', 'msg']"
1,"['jetblu', 'great', 'smooth', 'flight', 'too']"
1,"['jetblu', 'would', 'love', 'for', 'you', 'to', 'fli', 'my', 'best', 'friend', 'home', 'to', 'pvd', 'for', 'weekend', 'http', 'co', 'ch', 'nmjymgh']"
1,"['jetblu', 'thank', 'you', 'for', 'the', 'servic', 'credit', 'and', 'to', 'pamgrout', 'for', 'posit', 'thought']"
1,"['jetblu', 'great', 'thank']"
1,"['jetblu', 'will', 'love', 'fli', 'with', 'you', 'all', 'great', 'servic']"
1,"['jetblu', 'thank', 'you', 'that', 'it', 'is', 'not', 'just', 'liveri', 'it', 'is', 'cultur', 'that', 'crewmemb', 'embodi', 'daili', 'thanksdav', 'http', 'co', 'innp', 'kkybi']"
1,"['jetblu', 'learn', 'about', 'your', 'awesom', 'twitter', 'manag', 'today', 'in', 'my', 'social', 'media', 'market', 'class', 'keep', 'up', 'the', 'good', 'work', 'sxu', 'phd_mama_']"
1,"['jetblu', 'blueman', 'brought', 'tear', 'to', 'my', 'eye', 'jetblu', 'commit', 'to', 'give', 'back', 'to', 'the', 'crewmemb', 'and', 'the', 'commun', 'is', 'aww', 'inspir']"
1,"['jetblu', 'jayvig', 'like', 'the', 'inflight', 'snack', 'fli', 'with', 'you', 'guy', 'on', 'jvmchat']"
1,"['jetblu', 'jayvig', 'roxydigit', 'awww', 'to', 'the', 'realtim', 'appreci', 'from', 'jetblu', 'jvmchat']"
1,"['jetblu', 'jayvig', 'ye', 'great', 'real', 'time', 'exampl', 'thank', 'for', 'be', 'awesom', 'jetblu', 'jvmchat']"
1,"['jetblu', 'roxydigit', 'haha', 'you', 'didn', 'disappoint', 'well', 'done', 'jvmchat']"
1,"['jetblu', 'wa', 'just', 'at', 'littl', 'over', 'month', 'ago', 'jetblu', 'you', 'guy', 'are', 'great', 'thank', 'for', 'everyth']"
1,"['jetblu', 'thank', 'you']"
1,"['jetblu', 'huge', 'fan', 'of', 'great', 'brand', 'and', 'peopl', 'do', 'great', 'thing', 'you', 'guy', 'rock', 'happi', 'to', 'share', 'the', 'love']"
1,"['jetblu', 'tough', 'choic', 'but', 'did', 'all', 'simultan', 'as', 'busi', 'travel', 'best', 'experi', 'in', 'long', 'time', 'what']"
1,"['jetblu', 'thank', 'great', 'servic', 'in', 'alreadi', 'lovejetblu']"
1,"['jetblu', 'did', 'flyfi', 'work', 'well', 'and', 'wa', 'free', 'aboard', 'thi', 'flight']"
1,"['jetblu', 'seem', 'veri', 'like']"
1,"['jetblu', 'well', 'lucki', 'onli', 'fli', 'jb', 'guess', 'would', 'be', 'even', 'more', 'squish', 'on', 'ani', 'other', 'airlin']"
1,"['jetblu', 'she', 'wa', 'phone', 'agent', 'pl', 'do', 'peggi', 'wa', 'pleasant', 'inform', 'and', 'deliv']"
1,"['jetblu', 'ellahenderson', 'omg', 'wish', 'had', 'flight', 'today', 'haha', 'there', 'alway', 'next', 'time', 'have', 'fun', 'at', 'lft']"
1,"['jetblu', 'thank', 'you', 'miss', 'you', 'all', 'so', 'so', 'much', 'is', 'thi', 'the', 'link', 'to', 'the', 'blog', 'or', 'ha', 'that', 'chang']"
1,"['jetblu', 'thank', 'you']"
1,"['jetblu', 'to', 'offer', 'servic', 'from', 'daytona', 'beach', 'to', 'new', 'york', 'albani', 'busi', 'review', 'http', 'co', 'duhbj', 'jhx']"
1,"['jetblu', 'no', 'worri', 'delay', 'wa', 'minor', 'and', 'dealt', 'with', 'nice', 'it', 'wa', 'captain', 'of', 'flight', 'by', 'the', 'way']"
1,"['jetblu', 'thank', 'her', 'flight', 'leav', 'at', 'but', 'she', 'arriv', 'to', 'the', 'airport', 'earli', 'wed', 'is', 'in', 'vt', 'in', 'sept', 'grate', 'you', 'fli', 'to', 'btv']"
1,"['usairway', 'we', 'were', 'move', 'to', 'delta', 'direct', 'thank', 'you', 'for', 'the', 'accommod']"
1,"['usairway', 'well', 'did', 'miss', 'it', 'but', 'gate', 'agent', 'had', 'rebook', 'board', 'pass', 'wait', 'when', 'land', 'time', 'for', 'lunch', 'amp', 'beverag', 'easi', 'cheesi']"
1,"['usairway', 'thank', 'you', 'will', 'be', 'call', 'you', 'cheapoairchat']"
1,"['usairway', 'get', 'sort', 'thank']"
1,"['usairway', 'thank', 'you']"
1,"['usairway', 'great', 'job', 'today', 'from', 'your', 'team', 'with', 'challeng', 'weather', 'delay', 'on', 'flight', 'out', 'of', 'charlott', 'travel', 'friendlyteam']"
1,"['usairway', 'thank', 'you', 'veri', 'much']"
1,"['usairway', 'thank']"
1,"['usairway', 'made', 'it', 'thx']"
1,"['usairway', 'glad', 'beamsk', 'retweet', 'otherwis', 'you', 'would', 'have', 'to', 'ignor', 'the', 'numer', 'tweet', 'sent', 'you', 'all', 'are', 'fuck', 'amaz']"
1,"['usairway', 'haha', 'no', 'worri', 'you', 'guy', 'are', 'the', 'best', 'for', 'spell', 'my', 'name', 'correctli']"
1,"['usairway', 'see', 'you', 'on', 'board', 'tomorrow']"
1,"['usairway', 'wait', 'on', 'my', 'flight', 'right', 'now', 'thank']"
1,"['usairway', 'we', 're', 'back', 'at', 'gate', 'opposit', 'of', 'wheel', 'up', 'im', 'sure', 'we', 'll', 'get', 'thete', 'eventu', 'so', 'thank']"
1,"['usairway', 'know', 'custom', 'servic', 'thank', 'you', 'for', 'start', 'our', 'week', 'vacay', 'on', 'an', 'amaz', 'note', 'thank', 'you', 'sarita']"
1,"['usairway', 'excit', 'that', 'll', 'be', 'fli', 'from', 'syracus', 'to', 'interview', 'in', 'dalla', 'on', 'friday', 'for', 'the', 'fa', 'posit', 'thi', 'is', 'goal', 'amp', 'dream', 'of', 'mine']"
1,"['usairway', 'great', 'crew', 'for', 'flight', 'phx', 'to', 'yvr', 'tonight', 'friendli', 'effici', 'awesom', 'job']"
1,"['usairway', 'thank', 'you', 'for', 'your', 'empathi', 'there', 'is', 'more', 'to', 'thi', 'stori', 'than', 'just', 'the', 'luggag', 'but', 'thank', 'you', 'for', 'reach', 'out']"
1,"['usairway', 'thank', 'veri', 'much', 'got', 'thru', 'on', 'the', 'phone', 'amp', 'everyth', 'is', 'fine', 'just', 'love', 'the', 'websit', 'amp', 'app', 'thank', 'for', 'work', 'on', 'it']"
1,"['by', 'the', 'grace', 'of', 'god', 'made', 'it', 'usairway', 'we', 'don', 'have', 'those', 'power', 'in', 'here', 'we', 'hope', 'you', 'can', 'make', 'that', 'flight']"
1,"['usairway', 'no', 'worri', 'your', 'flight', 'attend', 'took', 'care', 'of', 'it']"
1,"['usairway', 'americanair', 'can', 'you', 'bring', 'guinea', 'pig', 'in', 'small', 'pet', 'carrier', 'onboard', 'your', 'flight']"
1,"['usairway', 'good', 'work', 'by', 'flight', 'crew', 'chairman', 'recognit', 'even', 'in', 'coach', 'too', 'mani', 'missedupgrad', 'late', 'flightli', 'what', 'up', 'with', 'thi']"
1,"['usairway', 'thank', 'sent', 'you', 'dm', 're', 'baggag', 'issu']"
1,"['usairway', 'custom', 'servic', 'at', 'it', 'best', 'rachel', 'took', 'great', 'care', 'of', 'us', 'at', 'the', 'phx', 'airport', 'http', 'co', 'hg', 'veqhghi']"
1,"['great', 'manag', 'of', 'usairway', 'twitter', 'account', 'thank', 'you']"
1,"['usairway', 'it', 'ha', 'been', 'found', 'thank', 'you']"
1,"['usairway', 'thank', 'you', 'for', 'resolv', 'the', 'issu', 'on', 'direct', 'flight', 'to', 'sfo', 'from', 'unit']"
1,"['usairway', 'ok', 'thank']"
1,"['usairway', 'll', 'check', 'it', 'out', 'when', 'get', 'to', 'the', 'airport', 'thank']"
1,"['usairway', 'thank', 'for', 'the', 'repli', 'on', 'good', 'note', 'the', 'pilot', 'nail', 'the', 'land', 'serious', 'kudo']"
1,"['usairway', 'great', 'flight', 'with', 'no', 'delay', 'thank', 'you']"
1,"['usairway', 'look', 'out', 'for', 'fli', 'rock', 'thi', 'time', 'it', 'bird', 'it', 'plane', 'nah', 'never', 'mind', 'it', 'just', 'rock']"
1,"['usairway', 'owe', 'tammi', 'from', 'the', 'winston', 'salem', 'call', 'center', 'for', 'keep', 'me', 'as', 'custom']"
1,"['usairway', 'made', 'it', 'thank', 'for', 'the', 'help']"
1,"['usairway', 'huge', 'prop', 'to', 'parizad', 'at', 'checkin', 'in', 'sacramento', 'for', 'her', 'help', 'on', 'friday', 'to', 'get', 'of', 'us', 'home', 'when', 'other', 'airlin', 'were', 'delay']"
1,"['usairway', 'americanair', 'shout', 'out', 'to', 'dian', 'at', 'eyw', 'for', 'help', 'get', 'us', 'home', 'today', 'instead', 'of', 'tomorrow', 'even', 'if', 'littl', 'late', 'flight']"
1,"['usairway', 'made', 'it', 'just', 'huge', 'relief', 'thank', 'for', 'your', 'help']"
1,"['usairway', 'thank', 'hope', 'so', 'mayb', 'you', 'can', 'put', 'in', 'good', 'word', 'for', 'me']"
1,"['usairway', 'wow', 'unbeliev', 'how', 'you', 'treat', 'your', 'custom', 'at', 'puerto', 'rico', 'airport']"
1,"['usairway', 'they', 'were', 'breath', 'veri', 'heavili', 'but', 'were', 'super', 'help', 'thank', 'you']"
1,"['usairway', 'okay', 'great', 'thank', 'you']"
1,"['usairway', 'it', 'wa', 'custom', 'servic', 'like', 'have', 'never', 'seen', 'befor', 'kudo', 'to', 'your', 'organ']"
1,"['usairway', 'we', 'call', 'and', 'were', 'abl', 'to', 'get', 'reschedul', 'thank', 'you', 'for', 'the', 'quick', 'respons', 'today']"
1,"['usairway', 'over', 'the', 'phone', 'call', 'the', 'number', 'and', 'she', 'pick', 'up', 'almost', 'immedi']"
1,"['usairway', 'amp', 'dfw', 'to', 'psp', 'thank', 'you']"
1,"['usairway', 'thank']"
1,"['usairway', 'fyi', 'your', 'custom', 'servic', 'rep', 'carol', 'is', 'an', 'absolut', 'delight', 'so', 'pleasant', 'to', 'with', 'with', 'and', 'rebook', 'me', 'in', 'lightn', 'speed', 'thank']"
1,"['usairway', 'dominick', 'at', 'la', 'guardia', 'airport', 'nyc', 'give', 'the', 'absolut', 'best', 'custom', 'servic', 'thanku', 'check', 'in', 'made', 'easi']"
1,"['usairway', 'thank', 'for', 'the', 'inform']"
1,"['usairway', 'couldn', 'be', 'more', 'thank', 'to', 'your', 'orf', 'and', 'dca', 'crew', 'on', 'the', 'ground', 'and', 'in', 'the', 'air', 'today', 'for', 'help', 'with', 'sick', 'kid', 'and', 'lost', 'bag']"
1,"['usairway', 'thank', 'you']"
1,"['usairway', 'your', 'clt', 'baggag', 'crew', 'deserv', 'kudo', 'had', 'to', 'run', 'to', 'make', 'my', 'connect', 'and', 'my', 'bag', 'still', 'made', 'it', 'customerservic']"
1,"['usairway', 'thank']"
1,"['usairway', 'is', 'alright', 'with', 'me', 'pleas', 'give', 'scott', 'at', 'bdl', 'bonu', 'for', 'excel', 'custom', 'servic']"
1,"['usairway', 'hegshmeg', 'thank', 'you', 'for', 'that', 'elabor', 'respons']"
1,"['usairway', 'you', 'are', 'the', 'best', 'you', 'are', 'amaz', 'follow', 'me', 'pleas']"
1,"['usairway', 'on', 'happi', 'note', 'our', 'crew', 'is', 'wonder', 'can', 'say', 'enough', 'great', 'thing', 'about', 'our', 'pilot', 'he', 'do', 'all', 'he', 'can', 'for', 'us']"
1,"['usairway', 'landonschott', 'he', 'fine', 'he', 'realli', 'like', 'pick', 'hi', 'own', 'seat']"
1,"['usairway', 'thank', 'you', 'll', 'do', 'that', 'next', 'time']"
1,"['usairway', 'look', 'like', 'our', 'bag', 'ha', 'been', 'rescu', 'thank']"
1,"['usairway', 'sinc', 'am', 'loyal', 'usair', 'custom', 'am', 'sure', 'that', 'they', 'will', 'make', 'thi', 'up', 'to', 'me', 'right', 'now', 'want', 'to', 'get', 'home', 'amp', 'back', 'to', 'work']"
1,"['usairway', 'janet', 'amp', 'my', 'den', 'phl', 'flight', 'cancel', 'flightl', 'saturday', 'usair', 'reschedul', 'automat', 'amp', 'notifi', 'us', 'by', 'email', 'at', 'no', 'addit', 'cost']"
1,"['usairway', 'the', 'entir', 'flight', 'crew', 'on', 'flight', 'from', 'bo', 'to', 'phl', 'is', 'do', 'wonder', 'job', 'and', 'make', 'thi', 'experi', 'not', 'total', 'suck']"
1,"['usairway', 'americanair', 'major', 'issu', 'get', 'out', 'of', 'boston', 'but', 'your', 'crew', 'ha', 'been', 'except', 'let', 'see', 'how', 'thing', 'roll', 'out', 'in', 'philli']"
1,"['usairway', 'thank', 'to', 'the', 'whole', 'team', 'for', 'an', 'on', 'time', 'flight', 'despit', 'inclement', 'weather', 'http', 'co', 'eqepkkpsxm']"
1,"['usairway', 'great', 'thank', 'you']"
1,"['usairway', 'it', 'not', 'often', 'that', 'an', 'airlin', 'is', 'so', 'easi', 'to', 'work', 'with', 'need', 'to', 'chang', 'my', 'flight', 'time', 'and', 'the', 'attend', 'at', 'mke', 'made', 'my', 'day']"
1,"['usairway', 'anoth', 'great', 'flight', 'thank', 'for', 'show', 'my', 'dad', 'wonder', 'custom', 'servic', 'flt', 'lax', 'phx', 'sundayfunday']"
1,"['usairway', 'americanair', 'thank', 'you', 'for', 'coupl', 'of', 'easi', 'hassl', 'free', 'flight', 'today', 'profession', 'and', 'friendli', 'staff', 'made', 'everyth', 'easi']"
1,"['usairway', 'pleas', 'keep', 'emili', 'at', 'you', 'gso', 'airport', 'ticket', 'on', 'staff', 'she', 'is', 'amaz']"
1,"['usairway', 'provid', 'the', 'best', 'servic', 'for', 'me', 'today', 'thank', 'you', 'so', 'much']"
1,"['usairway', 'despit', 'mechan', 'issu', 'and', 'mani', 'delay', 'follow', 'by', 'cancel', 'flightlat', 'still', 'get', 'to', 'vega', 'thank', 'to', 'great', 'gate', 'agent']"
1,"['usairway', 'ann', 'mari', 'at', 'lga', 'is', 'the', 'best', 'ticket', 'agent', 'ever']"
1,"['usairway', 'new', 'as', 'from', 'dfw', 'to', 'clt', 'thi', 'morn', 'did', 'great', 'job', 'well', 'done']"
1,"['usairway', 'painless', 'and', 'effortless', 'flight', 'from', 'indi', 'to', 'phl', 'our', 'flight', 'attend', 'tori', 'wa', 'fantast', 'give', 'that', 'ladi', 'rais', 'asap']"
1,"['usairway', 'thank', 'to', 'the', 'friendli', 'us', 'airway', 'staff', 'that', 'help', 'me', 'get', 'book', 'on', 'variou', 'flight', 'to', 'get', 'home', 'today', 'almost', 'there']"
1,"['usairway', 'final', 'spoke', 'to', 'person', 'despit', 'the', 'mind', 'boggl', 'wait', 'time', 'the', 'rep', 'wa', 'veri', 'pleasant', 'and', 'veri', 'help', 'kudo', 'to', 'her']"
1,"['usairway', 'mellani', 'and', 'whole', 'team', 'in', 'columbia', 'sc', 'are', 'absolut', 'superstar', 'incred', 'help']"
